AccountId,AccountNumber,AccountType,AccountBalanceDateTime,PendingBalance,AvailableBalance,AccountCurrency
4BABC028-7DA,99415460440,E-Wallet (Individual),2020-02-16T00:00:00+00:00,1927.97,6539.57,MYR
5D0CD2BD-30D,56202834055,E-Wallet (Individual),2021-02-16T00:00:00+00:00,2911.43,4231.92,MYR
C705AC7A-318,77502464077,Savings,2023-06-19T00:00:00+00:00,860.19,5352.5,MYR
867BF670-B64,17863126257,E-Wallet (Individual),2020-12-10T00:00:00+00:00,7014.16,7686.28,MYR
8341FCAB-45C,12907742171,E-Wallet (Individual),2022-09-30T00:00:00+00:00,7101.43,3619.6,MYR
EDCC4C5B-603,15850023686,E-Wallet (Individual),2023-06-08T00:00:00+00:00,1649.13,5079.56,MYR
A002D8BE-513,56376827333,Savings,2023-06-11T00:00:00+00:00,2917.57,6381.73,MYR
569D3A1D-48E,29375004039,E-Wallet (Individual),2020-10-22T00:00:00+00:00,2000.42,8064.14,MYR
E247C36D-8B3,27039470454,Savings,2020-03-05T00:00:00+00:00,5123.17,5465.33,MYR
9651793C-CE0,42308289694,E-Wallet (Individual),2020-05-20T00:00:00+00:00,583.67,7215.24,MYR
CA7453DA-29A,86117097309,Savings,2023-06-11T00:00:00+00:00,9019.96,473.17,MYR
82D1BE20-856,25554696887,E-Wallet (Individual),2020-05-29T00:00:00+00:00,7555.46,9355.4,MYR
1D57AA61-219,84624760070,Savings,2021-06-17T00:00:00+00:00,7131.97,8011.83,MYR
7F22C496-99E,54447488443,Savings,2021-05-03T00:00:00+00:00,189.92,2697.53,MYR
6A7E903E-C6E,82097124439,Savings,2020-08-24T00:00:00+00:00,6971.08,8547.92,MYR
240C3185-F00,88137494869,E-Wallet (Individual),2023-03-19T00:00:00+00:00,8823.77,5620.69,MYR
FCD4A1EB-B07,83067092720,E-Wallet (Individual),2022-05-31T00:00:00+00:00,9890.57,2865.8,MYR
83BEC555-B56,99758633250,Savings,2023-12-07T00:00:00+00:00,715.19,7529.22,MYR
9638F585-594,35057461582,Savings,2021-07-13T00:00:00+00:00,2259.35,7988.99,MYR
F9BEFD79-EF9,58405806104,Savings,2022-06-17T00:00:00+00:00,9688.88,2036.2,MYR
2D3DAD01-16F,24164515360,E-Wallet (Individual),2020-02-23T00:00:00+00:00,3867.37,8377.7,MYR
45527652-DBF,93539271935,Savings,2021-10-25T00:00:00+00:00,3539.93,3889.82,MYR
FE40CB3A-CEC,20536802818,E-Wallet (Individual),2022-08-29T00:00:00+00:00,841.23,191.7,MYR
95F94765-349,46630035961,E-Wallet (Individual),2020-04-18T00:00:00+00:00,8419.01,6909.17,MYR
328FA1CB-BF7,85288627291,E-Wallet (Individual),2021-12-07T00:00:00+00:00,7804.26,1871.67,MYR
705F434D-17D,75442485630,E-Wallet (Individual),2021-03-06T00:00:00+00:00,3601.45,9980.88,MYR
179125C6-BAC,77342843920,Savings,2021-07-08T00:00:00+00:00,3228.37,2273.92,MYR
4B3B713E-54E,96548290710,Savings,2021-09-06T00:00:00+00:00,9302.92,5970.26,MYR
94A28F65-EF2,20250187096,E-Wallet (Individual),2020-12-24T00:00:00+00:00,6315.45,3625.4,MYR
9E42C199-5DA,10500588541,E-Wallet (Individual),2022-08-03T00:00:00+00:00,9288.31,8987.06,MYR
E13550BE-12B,36767880736,E-Wallet (Individual),2023-07-05T00:00:00+00:00,140.15,7348.09,MYR
337FEB85-591,10392868254,Savings,2023-02-21T00:00:00+00:00,1511.79,6902.81,MYR
B3F053F7-78B,49543702765,E-Wallet (Individual),2020-12-06T00:00:00+00:00,2900.45,1678.15,MYR
8F81B90C-3BC,82951818065,Savings,2023-11-16T00:00:00+00:00,8964.07,5135.38,MYR
99CF5F97-560,14297808385,Savings,2023-03-27T00:00:00+00:00,2740.11,3461.08,MYR
A6B3568E-6D4,43844549110,E-Wallet (Individual),2022-03-27T00:00:00+00:00,3668.08,962.14,MYR
BCDC6806-8AF,47470093441,Savings,2023-12-02T00:00:00+00:00,4663.8,788.41,MYR
623125F8-103,51633861677,E-Wallet (Individual),2023-11-30T00:00:00+00:00,4312.59,2329.22,MYR
0EAC8FBF-08D,66075896545,E-Wallet (Individual),2020-07-18T00:00:00+00:00,6500.12,1245.63,MYR
8B5FF057-F6F,30518597872,E-Wallet (Individual),2020-07-17T00:00:00+00:00,502.06,5466.24,MYR
F2F37276-74B,62104637806,Savings,2023-01-21T00:00:00+00:00,1901.53,1298.54,MYR
7DE632F3-E06,20908634918,Savings,2023-07-29T00:00:00+00:00,8028.28,644.5,MYR
BFAD13C2-8B8,47561227181,E-Wallet (Individual),2022-10-27T00:00:00+00:00,5545.44,5684.82,MYR
8EEE363A-F69,13873160194,E-Wallet (Individual),2021-07-01T00:00:00+00:00,1916.41,6299.09,MYR
0A583618-BCB,31691435499,Savings,2023-10-19T00:00:00+00:00,2329.66,5455.49,MYR
347EFAA4-EB8,50838104843,Savings,2022-02-03T00:00:00+00:00,7680.29,141.23,MYR
077E9A6C-546,50970019194,Savings,2023-08-15T00:00:00+00:00,1143.01,7095.45,MYR
746AAD2C-1BD,52540628319,E-Wallet (Individual),2022-11-18T00:00:00+00:00,3435.86,7413.61,MYR
CB7F11E9-D73,63816920444,Savings,2020-12-01T00:00:00+00:00,8730.04,5871.97,MYR
02180A90-F8B,59239206144,E-Wallet (Individual),2022-06-30T00:00:00+00:00,1584.25,5806.04,MYR
A442BE20-0E6,15120557129,Savings,2023-03-22T00:00:00+00:00,787.61,1564.12,MYR
63D8C6C5-851,80387840656,E-Wallet (Individual),2022-07-23T00:00:00+00:00,2445.65,950.13,MYR
65A3FCC1-C97,79312893002,E-Wallet (Individual),2021-10-19T00:00:00+00:00,3670.66,992.86,MYR
08552A5E-28B,94864937208,E-Wallet (Individual),2022-05-19T00:00:00+00:00,7807.96,4895.89,MYR
802D98BE-D18,74939048825,E-Wallet (Individual),2021-03-23T00:00:00+00:00,2933.35,731.1,MYR
BF488CA5-FA2,87236975942,Savings,2022-02-16T00:00:00+00:00,3221.12,1176.85,MYR
363436B4-CED,26816920086,Savings,2021-05-03T00:00:00+00:00,3789.89,9784.01,MYR
5A1974EA-742,65293628566,E-Wallet (Individual),2021-07-09T00:00:00+00:00,4130.68,7985.33,MYR
6F06FC99-B78,26803786353,E-Wallet (Individual),2022-03-16T00:00:00+00:00,6205.71,1218.77,MYR
D37EE11E-065,10792402717,E-Wallet (Individual),2021-07-01T00:00:00+00:00,9609.15,3076.59,MYR
D4624C5B-DBD,64083037769,E-Wallet (Individual),2022-10-23T00:00:00+00:00,1405.06,9282.53,MYR
24E5C839-C32,75990904219,E-Wallet (Individual),2022-07-08T00:00:00+00:00,3570.65,25.06,MYR
5A812CB1-1B7,82927564162,Savings,2023-12-30T00:00:00+00:00,9209.0,6528.33,MYR
A490A2B8-9A7,37625576688,E-Wallet (Individual),2020-11-10T00:00:00+00:00,143.06,5708.28,MYR
0F63676E-A06,54785901751,Savings,2021-04-15T00:00:00+00:00,9868.33,964.34,MYR
EF81A9FF-70C,51859953140,Savings,2020-01-27T00:00:00+00:00,5530.0,1222.32,MYR
2AF0D68E-03E,38190881194,E-Wallet (Individual),2021-06-11T00:00:00+00:00,956.13,7814.6,MYR
7FCA9556-B27,18269863309,E-Wallet (Individual),2021-10-25T00:00:00+00:00,6041.6,6066.28,MYR
C350677C-EDE,17589717828,Savings,2021-08-17T00:00:00+00:00,722.13,7194.6,MYR
284309C8-724,52774894437,E-Wallet (Individual),2022-05-16T00:00:00+00:00,3004.8,9871.34,MYR
2B87ABF1-1BD,12478856233,Savings,2020-10-14T00:00:00+00:00,637.57,4928.81,MYR
FE7A9E95-303,71148905296,Savings,2021-01-22T00:00:00+00:00,9362.58,3479.28,MYR
D8ED3DE6-41B,13523806758,Savings,2021-08-06T00:00:00+00:00,8159.93,2519.69,MYR
0D316117-903,43997994905,E-Wallet (Individual),2021-06-21T00:00:00+00:00,9714.78,3034.06,MYR
9C66EB34-4BD,51865397175,Savings,2023-01-13T00:00:00+00:00,4425.9,306.07,MYR
EDD6D038-A39,96781229951,Savings,2022-02-24T00:00:00+00:00,1639.66,9790.07,MYR
F0B6BCD2-509,49406255581,Savings,2020-08-12T00:00:00+00:00,1502.55,7277.92,MYR
BBD53C9C-898,96344961245,E-Wallet (Individual),2022-02-03T00:00:00+00:00,3700.89,5845.9,MYR
FB1BBC62-E23,97329753386,E-Wallet (Individual),2021-09-15T00:00:00+00:00,8897.41,7901.84,MYR
B9F0B6F2-063,46647940928,E-Wallet (Individual),2023-11-28T00:00:00+00:00,9336.61,1737.35,MYR
CF46F82C-E27,72060568486,E-Wallet (Individual),2020-10-26T00:00:00+00:00,1883.54,9323.81,MYR
1CA5D972-20E,82982193900,Savings,2020-01-13T00:00:00+00:00,6264.52,2031.92,MYR
E17D56BE-CC3,36257961806,Savings,2021-02-01T00:00:00+00:00,2518.17,3903.7,MYR
B4B68452-AB5,38809767654,Savings,2021-01-08T00:00:00+00:00,1061.22,3015.71,MYR
55AC8410-36D,57825830622,Savings,2022-01-29T00:00:00+00:00,7803.7,7409.73,MYR
B6EDF1D4-4FF,88243041305,Savings,2021-01-22T00:00:00+00:00,6178.03,7806.71,MYR
B13B60FF-F2C,46927607672,E-Wallet (Individual),2022-08-06T00:00:00+00:00,9603.62,8804.07,MYR
7E3F9BBE-779,57779764047,Savings,2022-04-17T00:00:00+00:00,2586.57,5386.82,MYR
320B2775-19E,45668911526,Savings,2023-06-29T00:00:00+00:00,2739.3,1645.3,MYR
FCA7F9DD-FD0,11838423595,Savings,2022-08-20T00:00:00+00:00,2900.51,7908.22,MYR
FF5F45A4-98F,79120247594,E-Wallet (Individual),2022-07-06T00:00:00+00:00,4539.9,4826.51,MYR
7AA6A650-668,76482526599,E-Wallet (Individual),2023-12-04T00:00:00+00:00,9869.36,1115.53,MYR
56D193EA-2A6,62841722203,E-Wallet (Individual),2020-01-05T00:00:00+00:00,8991.33,4151.38,MYR
B94E3A89-880,63021202156,E-Wallet (Individual),2023-02-10T00:00:00+00:00,7334.93,1951.62,MYR
427213BA-FE0,22265687383,E-Wallet (Individual),2022-06-15T00:00:00+00:00,7552.76,7039.7,MYR
953F109E-1AF,27975371042,E-Wallet (Individual),2021-12-07T00:00:00+00:00,7706.64,5414.88,MYR
DF7AEC3C-43A,68760813980,Savings,2022-03-13T00:00:00+00:00,6128.46,8800.52,MYR
48AB0D95-BFA,80316067485,Savings,2023-02-10T00:00:00+00:00,1845.91,8444.05,MYR
EBE5E409-692,36197227831,Savings,2022-04-06T00:00:00+00:00,9532.61,6250.0,MYR
8670602F-805,20585368105,Savings,2022-06-14T00:00:00+00:00,4509.17,6216.35,MYR
B5779636-0E4,71125290170,Savings,2020-10-19T00:00:00+00:00,1232.98,1576.87,MYR
49ADC0EE-B5C,51874673723,E-Wallet (Individual),2022-01-22T00:00:00+00:00,5395.2,6526.8,MYR
ADDE5587-F58,26804435347,Savings,2023-04-30T00:00:00+00:00,3280.91,2721.52,MYR
088EF85C-86B,89779601672,E-Wallet (Individual),2021-08-12T00:00:00+00:00,2202.46,9420.99,MYR
DB74C185-91C,68390712577,E-Wallet (Individual),2022-10-27T00:00:00+00:00,6444.4,9477.85,MYR
C7E95439-70A,63036824720,Savings,2021-03-26T00:00:00+00:00,8002.62,1888.3,MYR
17DE8B03-5D2,34001320786,Savings,2023-07-21T00:00:00+00:00,5260.23,8009.18,MYR
70C0E0A7-41C,14660984653,Savings,2022-04-03T00:00:00+00:00,6433.46,3181.23,MYR
4C0A0D5D-FBD,53045549679,E-Wallet (Individual),2020-01-14T00:00:00+00:00,4156.49,3218.82,MYR
8CC1633F-A6E,53033431445,E-Wallet (Individual),2021-07-09T00:00:00+00:00,7126.29,8935.48,MYR
3E834F3C-433,20781722149,Savings,2022-02-17T00:00:00+00:00,2164.14,4764.87,MYR
E0B2474E-54E,41526483619,Savings,2023-02-10T00:00:00+00:00,8901.05,7308.17,MYR
19EA64EF-6DA,96394551108,Savings,2022-02-05T00:00:00+00:00,440.19,3361.55,MYR
A486CA8C-2D9,89547741455,Savings,2021-09-12T00:00:00+00:00,620.44,6073.81,MYR
20CB789C-BA7,26194183267,Savings,2022-11-27T00:00:00+00:00,9600.36,6746.55,MYR
FAA05A76-BFB,24428476599,E-Wallet (Individual),2023-01-11T00:00:00+00:00,580.32,2984.6,MYR
72F2C3CC-19A,86573528149,E-Wallet (Individual),2022-10-09T00:00:00+00:00,7253.41,899.54,MYR
8CB6C063-E65,35454225323,Savings,2022-09-14T00:00:00+00:00,5381.84,5274.26,MYR
8E9B4D77-8EF,57343078101,E-Wallet (Individual),2023-12-31T00:00:00+00:00,2295.75,1899.0,MYR
3C4F72D6-11E,56896361322,E-Wallet (Individual),2022-06-22T00:00:00+00:00,3331.18,5248.49,MYR
2987EFD9-A0A,35682689899,E-Wallet (Individual),2023-09-15T00:00:00+00:00,7629.59,9380.16,MYR
635CB469-8F1,11933946060,E-Wallet (Individual),2023-01-06T00:00:00+00:00,9077.3,322.39,MYR
5D562206-5D8,93056168902,E-Wallet (Individual),2022-01-27T00:00:00+00:00,2147.65,4993.43,MYR
B1C496EB-C83,11578358178,Savings,2023-01-19T00:00:00+00:00,3709.86,3636.27,MYR
E56BBAFD-628,56473114287,Savings,2020-08-12T00:00:00+00:00,2918.51,1210.59,MYR
5361BDBF-BB9,51102943397,Savings,2020-06-20T00:00:00+00:00,6471.24,4637.65,MYR
B7C11F27-13A,11742967753,Savings,2022-10-29T00:00:00+00:00,6489.57,335.87,MYR
6BAA6991-F62,80023930554,E-Wallet (Individual),2022-07-10T00:00:00+00:00,5820.66,9198.24,MYR
E5EB1793-8D9,59280364300,Savings,2023-05-02T00:00:00+00:00,3782.76,5616.56,MYR
F6370D90-735,76787141198,E-Wallet (Individual),2020-07-01T00:00:00+00:00,9745.7,6682.38,MYR
1407FA32-B18,27047624351,E-Wallet (Individual),2022-03-30T00:00:00+00:00,211.12,5820.69,MYR
38CC62A1-BB6,20058321820,Savings,2020-06-14T00:00:00+00:00,867.11,9047.32,MYR
275727DB-CE3,55716393047,E-Wallet (Individual),2020-10-06T00:00:00+00:00,7389.14,3455.51,MYR
15205162-410,51273332269,E-Wallet (Individual),2021-01-31T00:00:00+00:00,303.92,7415.68,MYR
E1262412-75F,85264846955,E-Wallet (Individual),2023-09-28T00:00:00+00:00,2519.5,736.35,MYR
D769D35E-CE3,12839968023,E-Wallet (Individual),2022-05-12T00:00:00+00:00,2992.68,266.99,MYR
BF3A844C-89F,50444272923,Savings,2021-09-08T00:00:00+00:00,3501.96,2176.08,MYR
0D1DD39A-ACD,29316020225,Savings,2022-01-26T00:00:00+00:00,6325.57,6527.28,MYR
2C84E0BD-9D6,92584701613,Savings,2022-11-15T00:00:00+00:00,7449.02,9657.34,MYR
24CF3D36-217,59426301214,E-Wallet (Individual),2023-08-19T00:00:00+00:00,9916.75,1077.25,MYR
BAAED586-21A,66190320070,Savings,2023-01-17T00:00:00+00:00,1493.17,7016.38,MYR
DAA16191-D23,10673322731,E-Wallet (Individual),2020-12-15T00:00:00+00:00,9735.21,4912.3,MYR
4A97C002-DD5,29134383046,Savings,2022-10-19T00:00:00+00:00,7588.13,8358.5,MYR
0D6CF0F6-5AA,90436361373,Savings,2023-04-02T00:00:00+00:00,4050.21,5470.8,MYR
CBC2FC3C-238,48799429035,Savings,2022-05-17T00:00:00+00:00,5865.38,3042.14,MYR
71886CF4-69E,78699095205,Savings,2021-07-23T00:00:00+00:00,5315.51,9586.63,MYR
F088C4F2-8A3,56191922240,E-Wallet (Individual),2020-05-26T00:00:00+00:00,9862.33,1962.26,MYR
29AD5D05-2DF,74206732844,E-Wallet (Individual),2022-01-01T00:00:00+00:00,186.52,2877.09,MYR
EB01C3F8-09F,42995767919,E-Wallet (Individual),2022-08-06T00:00:00+00:00,8203.67,8217.49,MYR
C8517A3A-D1B,49699315747,Savings,2022-11-29T00:00:00+00:00,2031.53,7701.24,MYR
51CA55E0-065,55040502493,Savings,2021-01-28T00:00:00+00:00,9913.35,4677.96,MYR
233CD435-125,95023819409,E-Wallet (Individual),2020-08-30T00:00:00+00:00,4968.59,7998.36,MYR
E06EE669-559,55661753279,Savings,2022-10-07T00:00:00+00:00,1131.4,7798.01,MYR
9EF19A14-F24,23097081120,Savings,2020-12-23T00:00:00+00:00,7.61,5593.27,MYR
FF3F209E-916,82434718668,Savings,2021-06-24T00:00:00+00:00,2586.13,1109.34,MYR
2A5479F4-943,40495004965,Savings,2020-03-13T00:00:00+00:00,1969.8,924.41,MYR
453BA611-5F9,26275522339,E-Wallet (Individual),2020-09-09T00:00:00+00:00,6288.75,3271.6,MYR
F2DAB60D-6BA,25671764854,E-Wallet (Individual),2020-06-18T00:00:00+00:00,8899.83,5081.32,MYR
578A583F-86B,96456307161,E-Wallet (Individual),2020-01-25T00:00:00+00:00,6183.86,67.2,MYR
5A82A6C8-4CE,55860162225,Savings,2020-07-23T00:00:00+00:00,2589.56,2289.7,MYR
23E11CE0-2B0,23692093987,Savings,2020-08-21T00:00:00+00:00,7557.98,25.14,MYR
BBBA83F7-23D,57285766103,E-Wallet (Individual),2022-07-06T00:00:00+00:00,4998.43,4934.46,MYR
76CED5DF-FD8,58516311049,E-Wallet (Individual),2022-08-26T00:00:00+00:00,2187.34,9452.13,MYR
EA89E86A-26B,33263262078,Savings,2021-02-08T00:00:00+00:00,503.94,5227.06,MYR
48E3A8D5-99C,74952204683,E-Wallet (Individual),2021-05-17T00:00:00+00:00,7897.45,9377.85,MYR
E54E4644-57A,93643508464,Savings,2023-07-22T00:00:00+00:00,4847.66,4728.5,MYR
58033F9A-F3B,23652277841,E-Wallet (Individual),2023-06-03T00:00:00+00:00,5722.89,7054.28,MYR
1AF76B28-E0D,99370582114,Savings,2021-07-05T00:00:00+00:00,6230.25,8849.36,MYR
3C2F61FB-3F1,60715929075,E-Wallet (Individual),2020-08-09T00:00:00+00:00,95.5,3464.17,MYR
E5067318-915,62450626775,Savings,2021-06-15T00:00:00+00:00,1278.95,66.23,MYR
D790A4B9-D8C,99588269095,E-Wallet (Individual),2022-10-04T00:00:00+00:00,2121.19,5855.09,MYR
F54AD341-055,71751435941,Savings,2020-06-03T00:00:00+00:00,5495.17,5916.36,MYR
BC974F8F-627,40565519324,E-Wallet (Individual),2020-09-08T00:00:00+00:00,6568.41,3196.0,MYR
3B6DD809-85C,91263743412,E-Wallet (Individual),2023-01-13T00:00:00+00:00,2692.48,8880.66,MYR
E606FF8B-945,28587098095,E-Wallet (Individual),2022-03-05T00:00:00+00:00,9288.54,379.77,MYR
CDF7E81A-13B,79201335217,E-Wallet (Individual),2022-01-25T00:00:00+00:00,8349.31,6941.61,MYR
396A5DCA-CD4,91288777425,Savings,2022-11-03T00:00:00+00:00,1530.73,9063.27,MYR
0939917C-F48,17846125276,Savings,2023-09-07T00:00:00+00:00,7135.6,3599.04,MYR
03C998A4-C66,73199879690,Savings,2022-11-05T00:00:00+00:00,4079.44,3223.53,MYR
2F341AD0-A8E,53494480359,E-Wallet (Individual),2021-12-01T00:00:00+00:00,2171.05,2582.26,MYR
2679211B-586,52069347680,E-Wallet (Individual),2021-03-03T00:00:00+00:00,9379.78,4417.27,MYR
5791CF1C-C8D,60743637025,E-Wallet (Individual),2022-02-06T00:00:00+00:00,6851.27,3775.77,MYR
94D73949-36F,18925177545,Savings,2022-09-04T00:00:00+00:00,6323.68,1750.01,MYR
D5220D5C-3D4,75211571318,E-Wallet (Individual),2022-08-07T00:00:00+00:00,528.18,743.72,MYR
798B0B90-E54,94786422040,E-Wallet (Individual),2023-05-17T00:00:00+00:00,9275.75,7072.2,MYR
6E60F641-1D8,12642419515,E-Wallet (Individual),2023-01-01T00:00:00+00:00,1913.57,5026.6,MYR
091E3B59-94E,56346476499,Savings,2023-04-28T00:00:00+00:00,8784.29,5222.44,MYR
C7F06858-103,43548583145,Savings,2021-12-09T00:00:00+00:00,4065.87,7686.44,MYR
C107B3C8-D63,98670416760,E-Wallet (Individual),2020-07-12T00:00:00+00:00,560.13,5432.5,MYR
EFF8B245-393,54613898225,Savings,2020-08-20T00:00:00+00:00,3662.68,5152.0,MYR
D4E17715-7AB,74022471147,E-Wallet (Individual),2021-09-09T00:00:00+00:00,9032.05,7672.2,MYR
E95E360B-6CE,25197072836,E-Wallet (Individual),2023-09-28T00:00:00+00:00,6373.81,5866.16,MYR
640C1E9E-F2F,74072479441,Savings,2022-03-21T00:00:00+00:00,9325.58,1341.57,MYR
424B1A19-0E6,21929613626,Savings,2023-06-14T00:00:00+00:00,9975.01,5933.23,MYR
BD33B417-E96,44705951618,E-Wallet (Individual),2023-10-29T00:00:00+00:00,5272.49,6676.87,MYR
19081B50-593,37644828481,E-Wallet (Individual),2021-04-14T00:00:00+00:00,4010.44,7581.57,MYR
BF621CEF-980,16682323252,Savings,2022-01-25T00:00:00+00:00,3558.81,3279.41,MYR
DB5F92A5-FCA,84364223721,E-Wallet (Individual),2020-10-02T00:00:00+00:00,264.67,854.56,MYR
F1F8138C-661,75577542692,E-Wallet (Individual),2023-09-26T00:00:00+00:00,348.59,7404.58,MYR
1BE173F6-DA1,96228798228,E-Wallet (Individual),2023-03-15T00:00:00+00:00,7069.9,6160.16,MYR
C2252FD1-960,75233361583,Savings,2020-09-01T00:00:00+00:00,4091.07,6258.49,MYR
E523844F-9B4,25292686414,Savings,2020-01-21T00:00:00+00:00,2052.77,5505.73,MYR
C2F2D05D-177,32472664403,Savings,2023-04-21T00:00:00+00:00,6394.22,4911.39,MYR
A7AE161F-F85,54401088633,E-Wallet (Individual),2023-04-25T00:00:00+00:00,5330.32,8621.74,MYR
AA98F8D3-24C,76371481165,Savings,2022-02-07T00:00:00+00:00,6407.36,3997.76,MYR
1C6832DE-E23,33874241624,E-Wallet (Individual),2021-08-03T00:00:00+00:00,9199.57,5104.48,MYR
44023738-1BF,27142361537,Savings,2022-04-29T00:00:00+00:00,3357.37,4244.48,MYR
9893B026-0AA,17606352822,Savings,2023-11-02T00:00:00+00:00,1467.36,1246.63,MYR
AB1EC9B4-0B0,73149709038,Savings,2023-09-05T00:00:00+00:00,3614.89,1972.56,MYR
D110469F-7AB,24823459134,E-Wallet (Individual),2022-06-09T00:00:00+00:00,9036.6,4305.36,MYR
7A3F01EA-E3F,74629577690,E-Wallet (Individual),2022-07-08T00:00:00+00:00,5808.51,5136.38,MYR
DAD52415-49A,45268955733,Savings,2020-08-30T00:00:00+00:00,8271.41,4410.38,MYR
76AE1FD8-DA6,84486611486,E-Wallet (Individual),2021-07-30T00:00:00+00:00,8300.84,7719.29,MYR
0CC46BCB-63B,48308136467,Savings,2020-11-02T00:00:00+00:00,8804.22,197.85,MYR
DED03393-BBC,98016223775,Savings,2023-03-29T00:00:00+00:00,1211.2,8663.39,MYR
7E56747C-20E,59039997817,Savings,2020-11-03T00:00:00+00:00,9851.16,7863.45,MYR
74A633E8-A71,18688930996,E-Wallet (Individual),2022-07-01T00:00:00+00:00,7859.75,3447.08,MYR
E59FB722-13D,95106299069,Savings,2020-09-07T00:00:00+00:00,5593.7,6538.26,MYR
80EA3F3B-A56,78912795854,Savings,2021-04-05T00:00:00+00:00,766.06,8455.52,MYR
F41344B4-501,95965149850,E-Wallet (Individual),2023-10-24T00:00:00+00:00,6303.88,5693.35,MYR
7A76EAC6-C29,33145933401,E-Wallet (Individual),2022-11-23T00:00:00+00:00,6412.7,8499.11,MYR
8945F086-37E,65812960902,E-Wallet (Individual),2022-01-02T00:00:00+00:00,7583.36,8592.66,MYR
6DEC8C5C-977,69332208259,E-Wallet (Individual),2022-02-08T00:00:00+00:00,2645.63,8940.1,MYR
7DD9C12E-CD8,12380723930,Savings,2023-08-10T00:00:00+00:00,8770.58,7089.26,MYR
A7E18D59-789,84373555442,Savings,2020-06-23T00:00:00+00:00,920.79,501.24,MYR
58540442-D33,13031187025,E-Wallet (Individual),2022-08-05T00:00:00+00:00,9622.99,2913.34,MYR
3E6FCD6C-629,65228778093,E-Wallet (Individual),2023-10-10T00:00:00+00:00,1669.34,1527.57,MYR
B3C1D28B-412,69429098084,Savings,2023-01-22T00:00:00+00:00,8253.54,860.76,MYR
A945A564-820,78970833927,Savings,2023-07-20T00:00:00+00:00,3158.55,947.6,MYR
9A6EA698-E1E,64032432312,E-Wallet (Individual),2022-06-01T00:00:00+00:00,3806.26,1133.77,MYR
CCA2B781-602,42579088458,E-Wallet (Individual),2020-11-24T00:00:00+00:00,3468.44,4175.39,MYR
2FD01943-7D7,26941536875,Savings,2022-04-09T00:00:00+00:00,2699.61,3673.56,MYR
8373399A-6DA,54734582120,E-Wallet (Individual),2021-04-12T00:00:00+00:00,493.74,9106.33,MYR
40ABDC38-FAB,73591597538,Savings,2022-09-07T00:00:00+00:00,817.92,8231.1,MYR
F9BF26E8-E32,66582623778,E-Wallet (Individual),2023-07-14T00:00:00+00:00,3108.18,6537.61,MYR
EFDFB4BC-FFB,10040403547,E-Wallet (Individual),2020-05-01T00:00:00+00:00,9813.4,1952.99,MYR
348B01D7-936,65924428258,Savings,2020-04-16T00:00:00+00:00,7639.74,8159.9,MYR
F0532CAD-641,95176790164,Savings,2020-02-24T00:00:00+00:00,9149.84,7827.08,MYR
CA1DA9AA-A47,68492737854,E-Wallet (Individual),2022-08-01T00:00:00+00:00,4036.27,189.13,MYR
9721891E-040,54119541923,E-Wallet (Individual),2023-05-29T00:00:00+00:00,9840.18,107.24,MYR
DD989723-7BB,97070336308,Savings,2023-02-20T00:00:00+00:00,1074.43,9881.39,MYR
69286B7F-E04,20067724956,Savings,2023-12-18T00:00:00+00:00,7507.53,669.42,MYR
936586DF-985,90629728380,E-Wallet (Individual),2023-03-25T00:00:00+00:00,6178.01,8438.36,MYR
52D0295C-B05,42867219256,Savings,2020-04-19T00:00:00+00:00,5049.47,1078.38,MYR
DD1CFDD2-DDD,20376124784,E-Wallet (Individual),2020-01-11T00:00:00+00:00,2001.56,154.18,MYR
2A441334-69B,46329051842,E-Wallet (Individual),2020-10-19T00:00:00+00:00,7782.01,7287.09,MYR
96C0FDED-443,49613803945,Savings,2021-03-13T00:00:00+00:00,7536.19,506.27,MYR
D797249F-5DA,70461749712,E-Wallet (Individual),2021-12-03T00:00:00+00:00,3400.61,2013.56,MYR
9546CA07-3BB,60792294366,E-Wallet (Individual),2020-10-12T00:00:00+00:00,4646.26,1361.44,MYR
21E4A45A-CA7,68064986876,E-Wallet (Individual),2021-08-18T00:00:00+00:00,4820.73,2282.19,MYR
CA8FAA19-257,43711134513,E-Wallet (Individual),2021-04-17T00:00:00+00:00,7895.64,7128.8,MYR
6AE99976-02A,33979096458,Savings,2021-12-13T00:00:00+00:00,2983.12,8605.6,MYR
A5F8F62E-0FF,23301448817,E-Wallet (Individual),2022-05-07T00:00:00+00:00,9220.02,4217.68,MYR
F7955C34-40C,15331565076,Savings,2021-10-02T00:00:00+00:00,653.58,1927.09,MYR
1166EBE3-5BD,21106282449,Savings,2022-05-18T00:00:00+00:00,5352.14,9498.46,MYR
BB714FB5-C8A,26807120493,Savings,2022-11-15T00:00:00+00:00,4863.43,868.11,MYR
903BDEB7-4AA,89851682544,Savings,2023-08-26T00:00:00+00:00,7243.02,9844.79,MYR
0E87414D-46B,12031469899,E-Wallet (Individual),2022-07-11T00:00:00+00:00,1926.24,9603.57,MYR
55C74ABE-E25,65228072684,Savings,2020-03-11T00:00:00+00:00,4005.9,4092.93,MYR
E623C748-8CA,90401944022,Savings,2023-03-11T00:00:00+00:00,3428.38,6430.63,MYR
574BA419-F70,43865691512,E-Wallet (Individual),2022-01-04T00:00:00+00:00,5245.35,4996.94,MYR
0056E002-B61,51113504498,E-Wallet (Individual),2021-03-06T00:00:00+00:00,7152.65,3535.83,MYR
