AccountId,AccountNumber,AccountType,AccountBalanceDateTime,PendingBalance,AvailableBalance,AccountCurrency
CA782BB1-40A,60753213652,Savings,2021-10-12T00:00:00+00:00,1624.83,6227.68,MYR
33A47B83-8F2,60680508517,Savings,2022-07-08T00:00:00+00:00,3464.63,742.63,MYR
74D5242B-C76,23421519168,Savings,2020-05-26T00:00:00+00:00,624.48,9641.88,MYR
67229099-B65,88916458788,Savings,2021-05-28T00:00:00+00:00,8342.68,9826.44,MYR
3E2DF783-367,52732763715,Savings,2023-02-07T00:00:00+00:00,8938.06,1523.18,MYR
D94F6F9A-C45,98624524034,Savings,2022-12-09T00:00:00+00:00,6244.11,8257.76,MYR
F01566BD-4ED,74843958316,E-Wallet (Individual),2020-02-24T00:00:00+00:00,2430.49,7023.58,MYR
AA13B4A9-6D7,54368898358,Savings,2021-12-21T00:00:00+00:00,9688.41,6219.74,MYR
653F1726-300,92485253923,E-Wallet (Individual),2022-06-03T00:00:00+00:00,5089.33,784.99,MYR
407B9E25-DD4,43882550215,Savings,2023-07-23T00:00:00+00:00,9146.33,3302.62,MYR
ECDDB3EB-0C7,30876575569,Savings,2023-06-18T00:00:00+00:00,7605.46,6874.93,MYR
8CE9CC0E-C6E,53942400887,Savings,2023-08-21T00:00:00+00:00,8808.73,6737.43,MYR
E3B75E11-BFA,40783334173,E-Wallet (Individual),2022-09-24T00:00:00+00:00,9234.89,4571.84,MYR
55436166-6ED,99860849540,Savings,2021-03-31T00:00:00+00:00,2172.99,5687.86,MYR
7DF8CD1F-16A,28386563025,E-Wallet (Individual),2022-12-26T00:00:00+00:00,7391.11,4652.49,MYR
CE7A5616-FE1,76380504924,E-Wallet (Individual),2022-09-12T00:00:00+00:00,9009.75,7618.31,MYR
FCDD72D8-9C5,67422769725,Savings,2022-01-28T00:00:00+00:00,5974.74,9699.53,MYR
EF3E9840-069,67827457633,E-Wallet (Individual),2023-11-19T00:00:00+00:00,7086.95,3363.12,MYR
9A557472-037,13243610545,E-Wallet (Individual),2023-11-06T00:00:00+00:00,2371.85,2500.0,MYR
D9F1A965-559,24983696278,Savings,2022-11-26T00:00:00+00:00,8020.99,919.96,MYR
94465FE6-EF1,20027983189,Savings,2021-11-03T00:00:00+00:00,9302.72,8980.62,MYR
8168945C-DD8,12167442582,E-Wallet (Individual),2020-03-15T00:00:00+00:00,5428.91,3789.13,MYR
90354E03-9D2,97097213453,Savings,2022-03-21T00:00:00+00:00,9534.71,4299.26,MYR
4F8863B6-818,22323669776,E-Wallet (Individual),2022-06-24T00:00:00+00:00,9504.49,8763.04,MYR
0D8AE535-2CD,50836958099,E-Wallet (Individual),2022-07-15T00:00:00+00:00,2073.81,9138.85,MYR
A8C1E481-508,82857895434,E-Wallet (Individual),2021-05-17T00:00:00+00:00,5994.88,479.81,MYR
F74BEEB9-F75,98487737318,Savings,2022-06-17T00:00:00+00:00,939.92,3961.19,MYR
B0A89370-801,50131847560,Savings,2021-02-10T00:00:00+00:00,3442.95,1530.89,MYR
F93F9C5D-3A4,41911695538,E-Wallet (Individual),2023-02-27T00:00:00+00:00,4882.4,1043.99,MYR
CA3ACEC0-0E2,66805341257,Savings,2021-12-18T00:00:00+00:00,58.21,9753.53,MYR
7D468A8E-8FA,45099362262,E-Wallet (Individual),2020-12-19T00:00:00+00:00,1677.19,44.57,MYR
DBD0E57D-2E1,99235568966,Savings,2022-12-23T00:00:00+00:00,2868.38,7459.06,MYR
DA23F5D3-7FE,75878021527,Savings,2021-11-24T00:00:00+00:00,3441.34,8858.02,MYR
C6B6395E-F5E,29388992723,E-Wallet (Individual),2023-11-14T00:00:00+00:00,8756.44,5633.85,MYR
60DE5222-398,45067628652,E-Wallet (Individual),2021-09-01T00:00:00+00:00,1018.66,4604.67,MYR
8C9CE35F-6CE,30197149592,E-Wallet (Individual),2020-08-31T00:00:00+00:00,7155.66,4624.07,MYR
BB9A741A-055,52013779279,Savings,2021-12-18T00:00:00+00:00,1856.05,3670.76,MYR
AF8313B8-8A4,46086269720,E-Wallet (Individual),2020-02-23T00:00:00+00:00,2345.49,4123.93,MYR
5556C8FB-BB6,97250149767,Savings,2022-03-29T00:00:00+00:00,1172.28,9482.6,MYR
7C42EC78-FEB,94923653431,E-Wallet (Individual),2021-02-19T00:00:00+00:00,2633.26,968.27,MYR
EF1AE55C-246,98503892816,Savings,2020-11-16T00:00:00+00:00,1746.76,6714.78,MYR
9B40EF97-10D,67666679337,E-Wallet (Individual),2021-09-07T00:00:00+00:00,4545.99,7097.58,MYR
7C885002-89B,19293283571,Savings,2023-10-26T00:00:00+00:00,1831.6,9071.62,MYR
025B6FF1-725,23270192572,E-Wallet (Individual),2022-04-07T00:00:00+00:00,3437.75,9618.57,MYR
050D10EF-894,56895482752,Savings,2022-07-27T00:00:00+00:00,3380.28,1576.57,MYR
D57EC86B-C48,89739076666,Savings,2022-07-31T00:00:00+00:00,4966.5,549.37,MYR
A5267681-DAE,68247967806,Savings,2021-07-03T00:00:00+00:00,6127.56,8412.32,MYR
7476C24D-556,78206231483,E-Wallet (Individual),2022-01-31T00:00:00+00:00,3045.3,5369.67,MYR
BE600133-9F8,21070751021,E-Wallet (Individual),2020-06-14T00:00:00+00:00,2899.86,8335.9,MYR
DABD9C69-6BB,61181995857,Savings,2020-09-16T00:00:00+00:00,8687.66,1874.13,MYR
CD50A08F-8F0,22420841908,Savings,2022-03-22T00:00:00+00:00,4968.96,50.25,MYR
BD769C44-DFC,53717476307,Savings,2023-04-22T00:00:00+00:00,210.53,8489.43,MYR
10CFF7BB-D44,10025703245,E-Wallet (Individual),2021-07-05T00:00:00+00:00,2393.07,9793.4,MYR
98F210BA-14E,62622952720,E-Wallet (Individual),2023-10-04T00:00:00+00:00,751.85,3306.11,MYR
9C71AC37-2A9,33019662693,E-Wallet (Individual),2020-02-11T00:00:00+00:00,9526.93,4444.39,MYR
E5543D77-005,16965835942,Savings,2020-09-20T00:00:00+00:00,5275.83,4812.19,MYR
7D902DD4-50F,84254362891,E-Wallet (Individual),2020-03-06T00:00:00+00:00,9707.88,6009.11,MYR
68E3604C-210,55688124916,Savings,2023-11-02T00:00:00+00:00,1220.84,2355.7,MYR
4BC9ACF0-E7D,93781794441,E-Wallet (Individual),2023-04-07T00:00:00+00:00,7726.23,4408.62,MYR
1F6C9B2E-6AB,44645442449,Savings,2021-12-27T00:00:00+00:00,1225.93,1169.83,MYR
051DAE99-9A5,14458641483,Savings,2021-09-28T00:00:00+00:00,8313.84,3725.2,MYR
1849F196-734,94149858524,E-Wallet (Individual),2023-08-26T00:00:00+00:00,9622.41,654.09,MYR
32D843F7-CC0,30216759005,Savings,2023-04-14T00:00:00+00:00,910.31,2411.8,MYR
65C7264E-D19,11641325140,Savings,2021-10-31T00:00:00+00:00,879.32,3482.93,MYR
70787C36-8BD,38182196836,E-Wallet (Individual),2022-07-08T00:00:00+00:00,2821.7,3659.86,MYR
F4E43D99-720,83212799914,Savings,2022-11-30T00:00:00+00:00,7267.71,6840.04,MYR
D5FF7AAE-823,20813816905,E-Wallet (Individual),2023-05-20T00:00:00+00:00,7421.66,3715.05,MYR
D41BF5BF-E35,32707696162,Savings,2023-04-30T00:00:00+00:00,8228.29,6193.87,MYR
2B4454D8-E47,48384493579,E-Wallet (Individual),2020-03-24T00:00:00+00:00,2531.52,1282.95,MYR
1C7F85E9-E3D,20050104944,E-Wallet (Individual),2022-02-03T00:00:00+00:00,5252.09,9533.98,MYR
DD637E3A-A83,34249897186,E-Wallet (Individual),2022-10-28T00:00:00+00:00,9181.38,4429.88,MYR
7901A5C1-FF3,51096929894,Savings,2020-04-23T00:00:00+00:00,1154.06,5322.4,MYR
44F16C6B-192,33473457793,E-Wallet (Individual),2021-08-17T00:00:00+00:00,541.98,9167.7,MYR
C93E24EB-D44,51212590781,Savings,2022-03-01T00:00:00+00:00,1363.07,8332.94,MYR
CC546BB4-BC3,51895303442,Savings,2022-06-29T00:00:00+00:00,3500.67,6900.29,MYR
89601770-767,86975236152,E-Wallet (Individual),2021-06-06T00:00:00+00:00,1828.27,8302.95,MYR
000318DE-1C1,38379801089,E-Wallet (Individual),2020-06-30T00:00:00+00:00,6164.03,5831.31,MYR
87C24015-FE7,63203747286,Savings,2022-09-28T00:00:00+00:00,9035.96,5057.34,MYR
5CAC5551-CF0,49922154136,E-Wallet (Individual),2021-10-11T00:00:00+00:00,2987.4,5700.26,MYR
05A1225A-A30,52731050363,E-Wallet (Individual),2020-07-17T00:00:00+00:00,7110.57,3169.95,MYR
70B83C85-3C4,55697562628,Savings,2020-11-11T00:00:00+00:00,1941.38,1121.04,MYR
FDE2EAB8-D20,89726298129,Savings,2020-07-23T00:00:00+00:00,561.68,5424.58,MYR
4AE6BD4F-511,26454202491,E-Wallet (Individual),2022-10-04T00:00:00+00:00,9155.87,4356.34,MYR
DF5F0822-288,45555348785,Savings,2021-01-02T00:00:00+00:00,5832.96,4914.15,MYR
B9224659-2CD,11201628204,E-Wallet (Individual),2021-07-24T00:00:00+00:00,356.96,3222.98,MYR
52814B7D-06D,27635646556,E-Wallet (Individual),2020-10-10T00:00:00+00:00,4737.66,4529.57,MYR
17069302-D8D,91081894280,Savings,2022-08-14T00:00:00+00:00,6902.42,4361.93,MYR
22A1CACB-BB4,16746559394,Savings,2023-05-09T00:00:00+00:00,6396.67,4853.37,MYR
EF1CAE35-556,98229422885,E-Wallet (Individual),2021-02-26T00:00:00+00:00,9791.73,9516.53,MYR
3C72455C-3DE,56242955277,Savings,2022-02-12T00:00:00+00:00,6198.03,8506.9,MYR
18DC22C0-B12,21663306290,E-Wallet (Individual),2022-05-23T00:00:00+00:00,7929.66,3541.09,MYR
65793428-06A,17486112949,Savings,2021-06-22T00:00:00+00:00,6753.48,6187.98,MYR
58008588-41F,45342677657,Savings,2020-12-18T00:00:00+00:00,9245.8,6248.25,MYR
CD82F93E-651,73319509023,Savings,2021-10-19T00:00:00+00:00,7692.59,4107.87,MYR
F1AB9FDC-05F,56470317999,Savings,2021-01-19T00:00:00+00:00,5705.34,8292.04,MYR
950C1501-C60,66175516173,E-Wallet (Individual),2023-04-09T00:00:00+00:00,1872.41,1181.31,MYR
6D7C1692-4A6,70362876459,Savings,2023-12-21T00:00:00+00:00,7594.17,7915.87,MYR
8EAC13B6-AA8,88032193056,Savings,2022-06-16T00:00:00+00:00,3003.74,2561.8,MYR
843BD66A-28B,63582897894,E-Wallet (Individual),2022-02-18T00:00:00+00:00,6382.44,8499.73,MYR
C56C1EB3-C5F,61632657728,E-Wallet (Individual),2023-12-18T00:00:00+00:00,4086.25,4754.62,MYR
BA8EAFD9-6AF,44829939044,Savings,2022-04-10T00:00:00+00:00,4780.18,6350.25,MYR
F22EB939-EE4,88766383183,Savings,2022-05-22T00:00:00+00:00,3230.85,3058.9,MYR
9B09710D-714,27349403922,E-Wallet (Individual),2021-06-22T00:00:00+00:00,6615.96,7938.39,MYR
97B4FE80-6AA,95101174574,Savings,2022-09-15T00:00:00+00:00,7192.02,7579.18,MYR
DF772616-BFD,92910446566,Savings,2022-07-20T00:00:00+00:00,4823.84,7119.81,MYR
A151C434-731,87494243952,Savings,2022-07-31T00:00:00+00:00,8255.43,8883.07,MYR
A7EB43D1-788,55272541437,E-Wallet (Individual),2023-03-01T00:00:00+00:00,4944.92,9006.91,MYR
C3EF9B04-233,62692803438,E-Wallet (Individual),2021-10-15T00:00:00+00:00,2353.31,9353.34,MYR
445593EA-326,79715119929,E-Wallet (Individual),2023-07-25T00:00:00+00:00,4509.82,6848.37,MYR
58B2EE15-0A3,70516622987,Savings,2022-08-20T00:00:00+00:00,7383.01,2022.01,MYR
DE242AA7-DEE,67117758953,Savings,2022-10-13T00:00:00+00:00,8847.59,4400.0,MYR
22DBF929-DE4,14817729007,E-Wallet (Individual),2020-07-11T00:00:00+00:00,5893.66,9685.77,MYR
E9789D78-90C,92011829603,E-Wallet (Individual),2020-06-08T00:00:00+00:00,6716.84,5949.3,MYR
0A028ECF-219,46709868702,E-Wallet (Individual),2022-12-08T00:00:00+00:00,9313.88,7084.55,MYR
9B597EC7-A0C,89949427749,E-Wallet (Individual),2021-07-03T00:00:00+00:00,3917.38,8125.96,MYR
2F4B9F11-15A,89290796094,Savings,2021-04-27T00:00:00+00:00,7042.68,224.77,MYR
FAA13205-698,75155070373,Savings,2023-07-09T00:00:00+00:00,8837.35,4681.3,MYR
69E8AF73-1D7,37395947598,Savings,2021-05-10T00:00:00+00:00,8476.25,6601.46,MYR
C51E54DF-37B,73461751836,E-Wallet (Individual),2023-06-02T00:00:00+00:00,3671.87,4924.97,MYR
0F46F5E1-287,58567533288,Savings,2022-08-22T00:00:00+00:00,7546.43,4128.06,MYR
71AC0C76-E42,36841979613,Savings,2022-02-19T00:00:00+00:00,2655.51,1701.53,MYR
31ED79F1-987,34743418397,Savings,2021-08-12T00:00:00+00:00,88.3,8111.78,MYR
6EBA995F-F2D,41365665947,Savings,2020-07-21T00:00:00+00:00,9249.29,5124.45,MYR
B1F415A6-7B5,91218980466,Savings,2022-01-01T00:00:00+00:00,2752.24,7815.24,MYR
3A8CE551-FF5,32135717888,Savings,2022-02-08T00:00:00+00:00,4877.6,5800.34,MYR
D5ECE10A-3F8,58847990270,E-Wallet (Individual),2023-02-19T00:00:00+00:00,5377.23,6739.71,MYR
4A725FA0-3E5,12828911830,E-Wallet (Individual),2023-12-11T00:00:00+00:00,4868.68,7174.41,MYR
D53142C3-DB1,49606155216,Savings,2023-11-26T00:00:00+00:00,9357.72,2834.04,MYR
D0155C37-35B,18981679969,E-Wallet (Individual),2020-01-25T00:00:00+00:00,5546.74,1288.09,MYR
E3D373D2-468,57931172612,E-Wallet (Individual),2020-05-19T00:00:00+00:00,7727.42,4069.35,MYR
4EED2306-BF4,78710087974,Savings,2022-02-27T00:00:00+00:00,3734.21,7403.3,MYR
5B0A3EE4-3F2,37352693076,Savings,2021-04-04T00:00:00+00:00,4462.36,405.66,MYR
18DF4FFE-A39,21735175873,E-Wallet (Individual),2022-07-22T00:00:00+00:00,1759.58,7911.27,MYR
107D6F3E-C71,32180493781,Savings,2021-02-17T00:00:00+00:00,8981.63,3407.5,MYR
829EB655-3E0,27092596798,E-Wallet (Individual),2020-03-20T00:00:00+00:00,9273.99,5355.59,MYR
71C3AA56-5E4,88363046766,E-Wallet (Individual),2021-07-01T00:00:00+00:00,3534.32,3472.11,MYR
12D26696-FF5,82428145042,E-Wallet (Individual),2022-08-21T00:00:00+00:00,5693.9,9067.04,MYR
AA8EF8BD-071,97415919576,E-Wallet (Individual),2023-01-06T00:00:00+00:00,5489.06,7689.15,MYR
C6D0DFD0-0BD,83546398581,E-Wallet (Individual),2021-03-21T00:00:00+00:00,9880.83,4404.7,MYR
5985CE51-3AB,69903576520,E-Wallet (Individual),2021-12-16T00:00:00+00:00,9071.31,3001.54,MYR
5437D041-F5B,21894525054,E-Wallet (Individual),2020-04-29T00:00:00+00:00,1475.83,8590.56,MYR
F3B53890-C23,97832175085,Savings,2022-06-14T00:00:00+00:00,9212.76,2046.31,MYR
B9066005-8C5,10615700422,E-Wallet (Individual),2022-04-05T00:00:00+00:00,2150.61,2985.73,MYR
F1D72A9B-FEB,52592267233,Savings,2021-05-28T00:00:00+00:00,5306.53,1064.73,MYR
7D032A5C-D53,64559192958,Savings,2022-09-25T00:00:00+00:00,2477.23,2798.77,MYR
F76E63EE-9C7,16089468753,Savings,2022-07-07T00:00:00+00:00,5607.21,1520.8,MYR
D6CAC62C-74F,90661668353,E-Wallet (Individual),2020-04-16T00:00:00+00:00,2288.27,3258.13,MYR
976F7751-89F,80382819521,E-Wallet (Individual),2020-07-25T00:00:00+00:00,9980.44,5861.96,MYR
17D436AB-D0D,67462737152,E-Wallet (Individual),2021-01-16T00:00:00+00:00,1460.45,1936.44,MYR
8F7E24FC-D63,34778500415,Savings,2020-11-18T00:00:00+00:00,7457.49,5617.61,MYR
817E9A90-4C7,89180122854,E-Wallet (Individual),2020-07-11T00:00:00+00:00,7513.41,9315.29,MYR
65FB5AF1-53A,70075017405,Savings,2023-01-16T00:00:00+00:00,9969.88,3068.13,MYR
00388BD2-643,86636198034,E-Wallet (Individual),2021-01-25T00:00:00+00:00,3118.16,3528.89,MYR
D54B10AB-F09,11096513464,E-Wallet (Individual),2020-12-29T00:00:00+00:00,7949.1,3300.58,MYR
2973EC07-070,51201729940,Savings,2020-02-20T00:00:00+00:00,6645.3,8958.59,MYR
FCFE4B4E-77B,40965358607,E-Wallet (Individual),2020-02-02T00:00:00+00:00,7701.99,6359.4,MYR
E92FAF94-5EF,28015438923,Savings,2023-01-14T00:00:00+00:00,3603.17,8962.63,MYR
8A935CC3-F6E,77200427185,Savings,2021-09-14T00:00:00+00:00,6643.53,8310.23,MYR
39546A61-4B3,10339475417,Savings,2022-12-02T00:00:00+00:00,734.13,22.66,MYR
71DF76FF-AFB,65766136191,E-Wallet (Individual),2022-07-25T00:00:00+00:00,9408.15,1247.27,MYR
26F11308-481,61353912524,Savings,2023-03-22T00:00:00+00:00,9731.58,7246.44,MYR
E0447F2D-B47,89501187601,E-Wallet (Individual),2023-11-01T00:00:00+00:00,1452.91,891.12,MYR
86034CAF-413,88777976965,Savings,2023-03-28T00:00:00+00:00,1009.91,2345.12,MYR
EE83A2E5-4ED,18468199676,E-Wallet (Individual),2020-04-02T00:00:00+00:00,9135.06,9291.39,MYR
86AA85CE-42D,54201425224,E-Wallet (Individual),2020-06-08T00:00:00+00:00,2057.58,8442.35,MYR
56B99EA9-021,73944303770,E-Wallet (Individual),2020-06-15T00:00:00+00:00,4973.09,2760.87,MYR
C38064C5-19C,43022467612,Savings,2023-12-06T00:00:00+00:00,3414.05,4529.19,MYR
3C137B99-CFD,96270348145,Savings,2021-08-03T00:00:00+00:00,9957.1,828.5,MYR
F90543D0-6F1,53387313113,Savings,2022-03-27T00:00:00+00:00,4173.42,9393.11,MYR
EEAE3ECC-A0D,37937597669,Savings,2023-10-18T00:00:00+00:00,6872.58,5078.63,MYR
CEE1BE18-68B,93529490956,Savings,2022-02-22T00:00:00+00:00,96.3,5804.12,MYR
8A6346DC-5D8,74448419833,E-Wallet (Individual),2022-10-19T00:00:00+00:00,6809.53,2874.35,MYR
52E1A2FE-549,61813253529,E-Wallet (Individual),2022-03-25T00:00:00+00:00,8500.66,1842.0,MYR
E586935A-BEC,61531106170,E-Wallet (Individual),2023-06-05T00:00:00+00:00,6335.6,5547.19,MYR
643B3F17-DAA,47106215477,Savings,2022-05-23T00:00:00+00:00,1767.72,199.84,MYR
78E856FD-0E7,73978667266,E-Wallet (Individual),2022-01-04T00:00:00+00:00,3143.5,224.18,MYR
7D593206-E4A,81003045579,E-Wallet (Individual),2023-01-03T00:00:00+00:00,7300.24,2794.24,MYR
0612F821-E03,95150399682,Savings,2023-07-19T00:00:00+00:00,5431.44,8807.85,MYR
3950F4A2-C78,96331183483,Savings,2020-02-06T00:00:00+00:00,6705.54,4251.27,MYR
346A4B08-3CD,10261919733,E-Wallet (Individual),2022-10-31T00:00:00+00:00,1450.42,940.2,MYR
BCB7EB1C-3D3,49644733516,E-Wallet (Individual),2022-01-02T00:00:00+00:00,6175.41,1273.37,MYR
5A1D4A0A-1A1,71786524571,Savings,2023-03-26T00:00:00+00:00,561.64,9840.0,MYR
73E1CDF7-54D,79620635523,E-Wallet (Individual),2023-11-19T00:00:00+00:00,6027.32,6617.23,MYR
6CF2A35F-2B6,44619206934,E-Wallet (Individual),2023-01-25T00:00:00+00:00,9970.69,9862.58,MYR
B6A89E95-96B,94934410333,Savings,2020-10-07T00:00:00+00:00,948.84,6922.19,MYR
80447F43-EDD,32275682617,Savings,2020-03-30T00:00:00+00:00,5161.22,9919.25,MYR
431BCE67-80D,12554759147,E-Wallet (Individual),2023-10-27T00:00:00+00:00,6910.22,6671.91,MYR
629DCC02-3A0,34932577285,E-Wallet (Individual),2022-10-25T00:00:00+00:00,8663.26,3669.41,MYR
DD94FC2D-D9E,86172323505,Savings,2021-10-06T00:00:00+00:00,3036.05,1794.35,MYR
99AF6F2A-D01,84135066090,E-Wallet (Individual),2021-07-21T00:00:00+00:00,9680.94,4820.77,MYR
28EF1AFB-3C4,33519180246,E-Wallet (Individual),2020-04-17T00:00:00+00:00,982.22,2216.85,MYR
714224BD-A9D,34774461880,Savings,2022-06-05T00:00:00+00:00,2345.41,4352.64,MYR
1EF18EB4-737,13165345123,E-Wallet (Individual),2023-11-15T00:00:00+00:00,2138.7,237.88,MYR
0DB666C6-6CD,36076087836,Savings,2021-09-19T00:00:00+00:00,5976.8,3483.84,MYR
C997E314-A1E,61239478023,E-Wallet (Individual),2021-06-11T00:00:00+00:00,5463.25,98.0,MYR
DB7D44F1-5F1,95627844413,Savings,2022-03-14T00:00:00+00:00,985.73,1281.09,MYR
7D6CDF70-153,99925602133,Savings,2021-12-25T00:00:00+00:00,7080.01,8669.9,MYR
100C2B56-B33,99836436671,Savings,2022-04-29T00:00:00+00:00,156.68,8354.99,MYR
268473FD-75F,61454065775,E-Wallet (Individual),2023-06-13T00:00:00+00:00,4066.15,3681.78,MYR
407C2E87-FA0,53469877782,E-Wallet (Individual),2020-06-06T00:00:00+00:00,705.34,7448.15,MYR
C819D694-AA0,54415402026,Savings,2020-03-29T00:00:00+00:00,3104.01,8320.48,MYR
690F042E-5C1,61578187770,E-Wallet (Individual),2021-07-20T00:00:00+00:00,1658.66,9258.37,MYR
7A2BDD28-9BC,74825160789,Savings,2021-02-26T00:00:00+00:00,5337.98,5631.77,MYR
B3C16E22-237,14135206896,E-Wallet (Individual),2022-10-29T00:00:00+00:00,2240.83,4285.66,MYR
8AFC9933-FCA,13225567315,Savings,2022-09-12T00:00:00+00:00,7573.86,6921.02,MYR
11A8E88C-1C2,91232970924,E-Wallet (Individual),2023-07-21T00:00:00+00:00,9351.9,5631.39,MYR
50CEAFA6-921,81017384866,E-Wallet (Individual),2020-10-07T00:00:00+00:00,3927.21,9617.68,MYR
A83C3420-418,57301181475,Savings,2023-06-19T00:00:00+00:00,5917.27,7099.8,MYR
D243038A-71A,71803362836,E-Wallet (Individual),2022-11-17T00:00:00+00:00,1519.8,2452.01,MYR
54E45744-5A2,57633853978,Savings,2020-01-24T00:00:00+00:00,7324.12,4665.89,MYR
23DCF617-B55,16250342711,Savings,2021-09-08T00:00:00+00:00,8662.09,9467.9,MYR
C91E4A33-BE0,56168832320,E-Wallet (Individual),2021-08-29T00:00:00+00:00,6657.44,3520.82,MYR
80672106-0F0,59061331926,Savings,2023-09-09T00:00:00+00:00,2627.74,8347.12,MYR
B72A3BAD-E57,85179164834,Savings,2023-02-24T00:00:00+00:00,5154.88,80.35,MYR
5741EE52-6E3,16820494438,E-Wallet (Individual),2021-05-03T00:00:00+00:00,2070.39,9082.35,MYR
FEA07A83-CDD,93717575389,E-Wallet (Individual),2020-12-13T00:00:00+00:00,7171.37,4971.44,MYR
4777F82D-A4B,43996836666,E-Wallet (Individual),2022-06-26T00:00:00+00:00,5399.76,6346.63,MYR
82ED322B-6A2,80971348296,Savings,2022-05-02T00:00:00+00:00,5457.33,8075.79,MYR
3385A569-9E6,18699839334,Savings,2020-06-16T00:00:00+00:00,6947.22,2649.06,MYR
CAEFC952-4EF,58201755468,Savings,2021-09-22T00:00:00+00:00,2190.9,9014.54,MYR
70D7CEB2-F7B,19397085804,Savings,2022-01-21T00:00:00+00:00,1394.25,8566.39,MYR
FA5F8CF0-4DC,49442644545,Savings,2021-08-01T00:00:00+00:00,8046.88,2680.21,MYR
48AE0B92-571,14879567605,Savings,2022-12-30T00:00:00+00:00,4865.37,5015.71,MYR
580A8C78-D55,70565345665,Savings,2020-09-04T00:00:00+00:00,5919.85,8602.72,MYR
742325BE-01A,72279847535,Savings,2022-07-04T00:00:00+00:00,8465.25,4813.42,MYR
9D6EAB16-F6B,63880825373,E-Wallet (Individual),2023-05-10T00:00:00+00:00,2365.41,5312.85,MYR
4C9CA295-635,21800875589,E-Wallet (Individual),2023-09-13T00:00:00+00:00,3270.73,468.22,MYR
DF289113-B7C,68728049991,E-Wallet (Individual),2020-03-30T00:00:00+00:00,7493.76,7047.76,MYR
2E5A7ECF-FDF,86643829773,E-Wallet (Individual),2021-09-27T00:00:00+00:00,3210.02,3028.98,MYR
5F160789-D3E,41192085087,Savings,2020-10-24T00:00:00+00:00,9988.71,9465.93,MYR
63AAA353-92B,29722373814,E-Wallet (Individual),2020-01-24T00:00:00+00:00,4125.57,3995.25,MYR
BC924D4D-4FC,62237822303,Savings,2021-10-25T00:00:00+00:00,7308.33,9890.02,MYR
6DD3AF2B-9E5,88105095826,E-Wallet (Individual),2020-04-25T00:00:00+00:00,9904.7,6368.39,MYR
32C6AE0D-CC8,69537097454,E-Wallet (Individual),2022-08-14T00:00:00+00:00,2035.41,5390.6,MYR
3AF6F4D1-D3F,96956303899,Savings,2023-09-30T00:00:00+00:00,8547.84,3944.11,MYR
CEB8ED09-960,80884650322,E-Wallet (Individual),2023-12-18T00:00:00+00:00,6927.01,1805.27,MYR
AE1EF16B-C78,49651820211,E-Wallet (Individual),2023-05-06T00:00:00+00:00,1277.96,7773.77,MYR
96F4A27A-C37,89485354602,E-Wallet (Individual),2020-06-21T00:00:00+00:00,7716.69,6618.9,MYR
74F11D7B-457,21588836357,E-Wallet (Individual),2020-08-04T00:00:00+00:00,7712.8,3425.21,MYR
6B46B70A-347,58445641458,E-Wallet (Individual),2021-01-20T00:00:00+00:00,6953.61,2688.13,MYR
76BDE18F-C0B,56140257758,Savings,2023-10-15T00:00:00+00:00,5525.21,6161.2,MYR
935E0E01-120,51563126785,E-Wallet (Individual),2023-12-16T00:00:00+00:00,6692.04,6028.87,MYR
E4019E5E-FD2,14374253239,Savings,2022-11-29T00:00:00+00:00,3248.12,1867.22,MYR
CA4A2C10-826,36971393084,Savings,2021-10-21T00:00:00+00:00,3285.0,3003.84,MYR
73DB8E18-513,86323326075,Savings,2021-04-05T00:00:00+00:00,8698.92,9860.84,MYR
C5B84E35-C26,84472555206,E-Wallet (Individual),2020-06-24T00:00:00+00:00,1796.89,8072.05,MYR
E0679099-AAA,99328550899,E-Wallet (Individual),2020-11-23T00:00:00+00:00,7575.8,6517.23,MYR
BAF31C9C-42F,51381039927,Savings,2023-06-17T00:00:00+00:00,1597.53,6879.35,MYR
8928E859-C8E,10834762113,Savings,2020-04-22T00:00:00+00:00,3716.76,8248.79,MYR
D69EDC8E-FB6,27519566178,E-Wallet (Individual),2023-06-06T00:00:00+00:00,2943.83,5646.91,MYR
16655046-CA9,77150266050,Savings,2020-04-27T00:00:00+00:00,1737.95,2758.64,MYR
4AFAC095-651,74602533823,Savings,2021-09-02T00:00:00+00:00,5127.27,9331.33,MYR
B26BF485-6F4,92439643020,Savings,2020-06-16T00:00:00+00:00,8116.55,3440.73,MYR
E36DFE2E-1F0,27566242904,E-Wallet (Individual),2020-07-26T00:00:00+00:00,0.84,9044.75,MYR
E7C71E35-256,92642015441,Savings,2022-02-15T00:00:00+00:00,2756.15,7112.91,MYR
A1954B6A-F8B,15421620959,Savings,2022-02-06T00:00:00+00:00,7546.91,6738.84,MYR
299090C6-EC9,53878626255,E-Wallet (Individual),2021-12-17T00:00:00+00:00,5109.22,6879.33,MYR
CFAAEDF9-EFB,56811823891,E-Wallet (Individual),2023-09-08T00:00:00+00:00,4837.76,5635.5,MYR
4E33C110-B36,79325101023,Savings,2021-05-10T00:00:00+00:00,2826.0,4125.9,MYR
8040BB40-2D8,74186276237,E-Wallet (Individual),2022-02-20T00:00:00+00:00,8227.53,1429.03,MYR
2610A469-275,29139599262,Savings,2021-04-13T00:00:00+00:00,8982.78,8897.09,MYR
