AccountId,AccountNumber,AccountType,AccountHolderFullName,IdType,IdValue,AccountHolderEmailAddress,AccountHolderMobileNumber,ProductType,ShariaCompliance,ProviderType
5DC14D94-8CE,24709237584,Savings,Chee Keong Ng,NRIC,600106-36-5443,zdjdcldi@outlook.com,60501783716,Conventional,False,CIMB
E9BA8D74-4F8,58221507675,E-Wallet (Individual),Ali bin Ali,NRIC,730314-03-4289,gei0r4pu@hotmail.com,60409983553,Conventional,False,Maybank
D9D1AB08-F7D,11540587529,E-Wallet (Individual),Prakash Singh,NRIC,730607-15-8489,w3guphtz@yahoo.com,60837102645,Conventional,False,CIMB
DED2A2E8-B64,42250945827,Savings,Kumar Singh,NRIC,860227-03-5993,544h4228@hotmail.com,60320686811,Conventional,False,Alliance Bank
07A1AD8C-D86,90818369104,E-Wallet (Individual),Ravi Raman,NRIC,510414-46-2251,9ajg9t4c@yahoo.com,60427838259,Conventional,False,Public Bank
882E3738-9D9,93015623150,E-Wallet (Individual),Ah Hock Chen,NRIC,660925-82-3944,y7541rx7@yahoo.com,60837899911,Conventional,False,HSBC Bank
6BECB79C-4B8,56940109664,Savings,Azman bin Hassan,NRIC,571125-59-2627,btwpmawz@yahoo.com,60996598302,Conventional,False,CIMB
DB9020B6-5E4,37164198276,E-Wallet (Individual),Vijay Nair,NRIC,791203-29-4774,ku72mla0@gmail.com,60350873060,Conventional,False,Touch n Go
8E47E724-05B,82874892903,Savings,Ahmad bin Ahmad,NRIC,741204-36-4481,5524ubkx@yahoo.com,60590109566,Conventional,False,Touch n Go
54A0F028-CB1,78554818705,E-Wallet (Individual),Omar bin Said,NRIC,810728-56-1366,ltblbru3@gmail.com,60152219082,Conventional,False,Maybank
357A84D7-3C7,89209956811,E-Wallet (Individual),Chee Keong Chong,NRIC,541224-08-1800,zu93u12s@gmail.com,60457438729,Conventional,False,RHB Bank
152ED126-C65,58682223928,E-Wallet (Individual),Jian Lim,NRIC,770206-10-6707,255dr31z@gmail.com,60500193960,Conventional,False,HSBC Bank
80B434C1-0C1,42947279388,E-Wallet (Individual),Hui Chen,NRIC,611003-32-5390,drkwc1kp@yahoo.com,60778504144,Conventional,False,Maybank
37796087-FD5,97541638338,Savings,Priya Raman,NRIC,931214-09-3411,rc8ab9uz@yahoo.com,60529217810,Conventional,False,RHB Bank
7020EA23-096,92807186043,Savings,Mohan Nair,NRIC,560207-33-2925,z8fswr9f@hotmail.com,60999942219,Conventional,False,RHB Bank
83082EE9-EE1,80824529214,Savings,Mei Ling Ng,NRIC,910702-82-4728,68tkmntq@hotmail.com,60357084555,Conventional,False,CIMB
EF598641-A2B,32657265173,E-Wallet (Individual),Indira Krishnan,NRIC,700518-82-1008,jlwc6ez8@hotmail.com,60966924597,Conventional,False,RHB Bank
276F8FF3-D6F,86040978317,Savings,Razak bin Yusof,NRIC,561110-57-6980,0py4rps2@yahoo.com,60212766428,Conventional,False,RHB Bank
FEED1A5E-967,62879667934,E-Wallet (Individual),Ali bin Razali,NRIC,931216-46-2640,38uugpv0@hotmail.com,60420676165,Conventional,False,RHB Bank
CA864447-C80,31277664089,E-Wallet (Individual),Halimah binti Ahmad,NRIC,550525-82-4676,s434ny9z@outlook.com,60575108307,Conventional,False,HSBC Bank
DBDEB7A1-824,19367271030,E-Wallet (Individual),Deepa Krishnan,NRIC,911225-23-4821,7bkdgvhs@hotmail.com,60669424860,Conventional,False,Touch n Go
227E6F0F-3DE,59633397132,E-Wallet (Individual),Anita Nair,NRIC,680613-54-2334,pqn4xkim@yahoo.com,60919940150,Conventional,False,Touch n Go
497B49B7-BAC,21458708446,E-Wallet (Individual),Razak bin Razali,NRIC,971019-16-9529,cymc9hwk@gmail.com,60633607288,Conventional,False,Maybank
FFABB9F3-038,82816079443,E-Wallet (Individual),Anand Nair,NRIC,590822-16-8422,v6tgxtvu@gmail.com,60160500908,Conventional,False,Alliance Bank
93858D32-9C8,44950920897,Savings,Fatimah binti Said,NRIC,770427-23-8677,e5s9h5h6@yahoo.com,60405905909,Conventional,False,CIMB
743FB4A9-506,65256869907,E-Wallet (Individual),Jian Lee,NRIC,920412-54-2177,lmdwf2nr@yahoo.com,60822863968,Conventional,False,Maybank
B3B1F273-A51,81024797650,Savings,Nur binti Ahmad,NRIC,881216-16-2663,32abt46z@outlook.com,60465196986,Conventional,False,HSBC Bank
5AC1E805-883,77451990271,Savings,Jian Lim,NRIC,840217-45-5911,nu916qfc@hotmail.com,60686359932,Conventional,False,HSBC Bank
CF4D68BA-717,91334717133,E-Wallet (Individual),Anand Krishnan,NRIC,841220-44-8459,7n49kv3g@hotmail.com,60644338727,Conventional,False,Public Bank
0E0D734E-788,74506734874,E-Wallet (Individual),Razak bin Ahmad,NRIC,700614-16-7093,gpwtn3y7@outlook.com,60424025758,Conventional,False,CIMB
FC67951A-63E,27737990642,Savings,Ismail bin Abdullah,NRIC,671209-82-3702,7f7r98fv@outlook.com,60226736020,Conventional,False,Touch n Go
A037E5A6-84E,80970876680,E-Wallet (Individual),Sarita Patel,NRIC,770825-30-6458,cojxvcmy@gmail.com,60147221351,Conventional,False,Maybank
0F96BB6C-B18,10108221688,Savings,Li Hua Lee,NRIC,770818-82-6320,e8q5rdf9@outlook.com,60922258157,Conventional,False,CIMB
4F42C08D-AF8,91380512908,Savings,Ramlah binti Said,NRIC,751003-35-4186,n362nv80@yahoo.com,60324646669,Conventional,False,Alliance Bank
1B3E06A0-015,22639577416,E-Wallet (Individual),Sarita Nair,NRIC,740524-16-7928,bhj1bstv@hotmail.com,60613224945,Conventional,False,Maybank
77DE8056-F9F,71320917515,Savings,Muhammad bin Yusof,NRIC,861013-03-9931,k6te3fkw@gmail.com,60146476240,Conventional,False,Maybank
FA3FF3B9-3DB,85867668958,E-Wallet (Individual),Halimah binti Ismail,NRIC,781110-32-9747,dcd700hg@outlook.com,60424650263,Conventional,False,RHB Bank
AC227735-99B,33549410899,Savings,Lakshmi Gopal,NRIC,790616-02-1566,g2oaaq24@hotmail.com,60785125477,Conventional,False,RHB Bank
CA25FD31-011,24585742332,Savings,Ramlah binti Razali,NRIC,700316-32-8182,1fpv47bp@gmail.com,60642931259,Conventional,False,RHB Bank
8916750D-E18,21768210789,E-Wallet (Individual),Hafiz bin Mahmood,NRIC,870107-09-2931,p4s4llcy@outlook.com,60709733306,Conventional,False,HSBC Bank
95FEBBBC-B49,66053697687,E-Wallet (Individual),Nur binti Ali,NRIC,880509-30-7640,tf9s1776@outlook.com,60184478087,Conventional,False,Touch n Go
087D63BC-5A7,64289767821,Savings,Anand Raman,NRIC,601205-16-2955,bqsgq4jw@gmail.com,60636546807,Conventional,False,RHB Bank
DAA8E1BF-6D0,30541377833,E-Wallet (Individual),Mohd bin Razali,NRIC,770823-04-6118,yw9hu7mw@hotmail.com,60492910741,Conventional,False,Public Bank
C8DD0521-82F,56471336209,E-Wallet (Individual),Lakshmi Raman,NRIC,800412-30-1433,mpjofkga@gmail.com,60286509558,Conventional,False,RHB Bank
0F115921-233,86101151185,Savings,Prakash Nair,NRIC,950904-56-8633,d9gajufy@outlook.com,60700896379,Conventional,False,Touch n Go
679FE1C4-C77,71457216596,E-Wallet (Individual),Li Hua Ng,NRIC,910712-12-4375,snlohy3t@hotmail.com,60429632757,Conventional,False,RHB Bank
6EEF9786-E3E,86208472207,Savings,Mei Fong Wong,NRIC,970225-32-8123,vz6m05qx@hotmail.com,60453710275,Conventional,False,RHB Bank
6CA6F86B-E73,41481741611,Savings,Zain bin Mahmood,NRIC,650402-03-5657,69r4dteg@yahoo.com,60526602182,Conventional,False,Touch n Go
B3E3A17B-74A,52743149282,Savings,Jing Chen,NRIC,740218-52-5868,wlrl6ecr@gmail.com,60458447963,Conventional,False,CIMB
2908146F-7FB,96594540552,E-Wallet (Individual),Chee Keong Ng,NRIC,560109-10-7405,88eb5i9z@hotmail.com,60809028477,Conventional,False,RHB Bank
A4797C97-CC5,21730428069,E-Wallet (Individual),Kai Lee,NRIC,890618-27-8047,fwx0sh21@hotmail.com,60730263550,Conventional,False,CIMB
A36E2C41-5D1,49737343228,E-Wallet (Individual),Deepa Singh,NRIC,950728-56-4865,2cacgy13@gmail.com,60274537751,Conventional,False,HSBC Bank
D7C53375-E7C,43310327503,E-Wallet (Individual),Boon Ho,NRIC,560809-34-7296,mbpe5f4e@gmail.com,60266888982,Conventional,False,Public Bank
A0B93250-533,45763846932,E-Wallet (Individual),Mariam binti Ismail,NRIC,810619-29-1650,jwydomgw@yahoo.com,60152726774,Conventional,False,HSBC Bank
F34F8CDF-512,65323421235,Savings,Anita Patel,NRIC,611217-15-6995,gsnvxw7b@yahoo.com,60759207886,Conventional,False,Touch n Go
21DD18E6-E1C,81133160213,E-Wallet (Individual),Nur binti Hassan,NRIC,600305-10-5742,z2ssopvb@yahoo.com,60767204671,Conventional,False,Public Bank
38891DC5-5AB,64998747164,Savings,Chee Keong Lee,NRIC,900822-82-1951,c44tfgit@gmail.com,60586419136,Conventional,False,Touch n Go
ECB87A8D-A02,65016522518,Savings,Hui Wong,NRIC,670125-82-8925,6aazaiwc@hotmail.com,60551588558,Conventional,False,Touch n Go
559F6DBB-23B,17877898319,E-Wallet (Individual),Yan Lim,NRIC,551109-16-6364,e7vethkb@outlook.com,60464480954,Conventional,False,Touch n Go
92F82BA0-CF5,30581489075,Savings,Wei Ho,NRIC,890317-30-7925,2qsosfty@hotmail.com,60928083236,Conventional,False,Maybank
8B316156-352,54440075742,E-Wallet (Individual),Hafiz bin Abdullah,NRIC,570608-44-3104,cq41idev@outlook.com,60784118370,Conventional,False,HSBC Bank
A74A9CB8-0E6,72674662150,Savings,Zarina binti Razali,NRIC,911224-39-3585,5980v0bv@yahoo.com,60605298238,Conventional,False,Alliance Bank
ABA63E32-17D,94388558705,E-Wallet (Individual),Ali bin Said,NRIC,961103-08-2628,5vzk2tdt@outlook.com,60171906291,Conventional,False,Alliance Bank
B4020143-D96,37736018983,Savings,Muhammad bin Hassan,NRIC,511015-08-2592,yz9hdvcy@yahoo.com,60251907672,Conventional,False,HSBC Bank
4D992D8F-FF4,41402254862,Savings,Hui Lim,NRIC,960618-55-7742,ajyxcxbj@hotmail.com,60565036724,Conventional,False,CIMB
D68E6118-A34,44126673629,E-Wallet (Individual),Srinivas Nair,NRIC,640111-50-3926,9q4eutje@outlook.com,60943670669,Conventional,False,Public Bank
7D181C8F-77C,43508266268,Savings,Aminah binti Ali,NRIC,631110-55-5656,wo1zs3lg@outlook.com,60285605315,Conventional,False,CIMB
BD17A623-B38,22073436778,E-Wallet (Individual),Jian Ng,NRIC,870521-25-3707,qd4pucla@hotmail.com,60179629234,Conventional,False,Maybank
6873B488-9D1,97401687614,Savings,Chee Keong Ng,NRIC,890206-16-1137,nxvru0m5@gmail.com,60818466672,Conventional,False,Public Bank
52A04A93-A73,17711608699,Savings,Priya Singh,NRIC,501206-16-3244,0vfvyzqu@gmail.com,60806279358,Conventional,False,Maybank
C5637596-461,38713855892,Savings,Srinivas Krishnan,NRIC,780416-16-2248,jlm5t2qh@yahoo.com,60472514268,Conventional,False,Public Bank
C9F61F0D-99F,70884166953,E-Wallet (Individual),Yan Ho,NRIC,711227-82-9273,c6aegw3d@hotmail.com,60765115905,Conventional,False,Maybank
FB20C590-1F6,71034901966,E-Wallet (Individual),Vijay Gopal,NRIC,550417-55-9482,rf6s8qto@yahoo.com,60818028044,Conventional,False,CIMB
23E26A05-969,91159234599,Savings,Anita Patel,NRIC,531118-42-6410,rmtphmco@yahoo.com,60140638884,Conventional,False,Alliance Bank
A3C2FF76-3A6,73813859658,E-Wallet (Individual),Ah Hock Chen,NRIC,701118-45-4677,fu4v0snt@gmail.com,60531433732,Conventional,False,Touch n Go
0938CB8E-3DE,14912543426,Savings,Aisyah binti Razali,NRIC,740908-56-2634,czml16y6@gmail.com,60871271417,Conventional,False,RHB Bank
4BC95AD4-AEA,32062953291,E-Wallet (Individual),Hui Lim,NRIC,870913-21-7777,k17shs9m@yahoo.com,60601304470,Conventional,False,Maybank
1E8A4D0A-5D0,88268523457,E-Wallet (Individual),Jing Wong,NRIC,570310-58-1767,9uko9l1j@yahoo.com,60714694491,Conventional,False,HSBC Bank
699C535C-504,31345036893,Savings,Mei Ling Tan,NRIC,550920-40-4871,gsxjjpm2@outlook.com,60524038337,Conventional,False,Touch n Go
DF316BE1-67D,92297455543,E-Wallet (Individual),Suresh Singh,NRIC,890223-14-2402,2mquuqpe@yahoo.com,60269887639,Conventional,False,HSBC Bank
AC822137-FF0,29244624598,E-Wallet (Individual),Maya Gopal,NRIC,740314-03-5292,lkmkc5k9@gmail.com,60207308525,Conventional,False,Maybank
0C559EDE-73E,48188170961,Savings,Priya Krishnan,NRIC,730403-40-1450,y7eg2sps@hotmail.com,60489200941,Conventional,False,Touch n Go
F4023BDB-CA5,25800427316,E-Wallet (Individual),Deepa Patel,NRIC,951022-82-7650,1a7234dk@outlook.com,60517467211,Conventional,False,Maybank
C35EAC19-46F,72453116454,E-Wallet (Individual),Zaleha binti Ahmad,NRIC,740821-40-3945,vjsfh1de@outlook.com,60754772071,Conventional,False,RHB Bank
6EC6066F-403,58047155477,Savings,Chee Keong Lim,NRIC,731119-22-6180,uj5gr2h0@outlook.com,60707329246,Conventional,False,Maybank
AFD1219B-E7E,69189887349,Savings,Fatimah binti Yusof,NRIC,870326-53-1719,orus5dkw@hotmail.com,60224046166,Conventional,False,Touch n Go
33584546-906,89156040518,Savings,Nur binti Abdullah,NRIC,830517-03-8228,gfkmyq58@gmail.com,60739431350,Conventional,False,RHB Bank
9BE2C17C-326,70210259274,E-Wallet (Individual),Li Hua Wong,NRIC,721002-09-9422,b87wi2es@outlook.com,60414794857,Conventional,False,Alliance Bank
316A3A76-787,25370642074,Savings,Vijay Patel,NRIC,830517-82-9824,hnyx5ukd@gmail.com,60249831365,Conventional,False,Touch n Go
583DA764-86B,39980211106,Savings,Xiu Ying Lee,NRIC,730126-51-8401,ejcsd65a@hotmail.com,60858815712,Conventional,False,HSBC Bank
7AF08F19-D2A,66075688417,E-Wallet (Individual),Boon Tan,NRIC,740802-33-2369,jzdbqw5s@yahoo.com,60346404034,Conventional,False,HSBC Bank
5BF28FCD-B36,63034736329,E-Wallet (Individual),Mei Fong Wong,NRIC,820816-32-3120,9z3qr7t7@hotmail.com,60785167493,Conventional,False,Public Bank
07EC3C5C-9CF,64530829865,Savings,Ravi Gopal,NRIC,510304-40-6252,p48puuq3@yahoo.com,60508613414,Conventional,False,HSBC Bank
EADFD784-D2C,95114228669,E-Wallet (Individual),Anand Singh,NRIC,740519-35-8291,syfu927m@gmail.com,60131798832,Conventional,False,RHB Bank
78AF7265-C00,51170653344,Savings,Vijay Patel,NRIC,830615-25-4170,juysjtzv@gmail.com,60933423877,Conventional,False,Maybank
A544E235-A77,66711116941,Savings,Deepa Raman,NRIC,720119-48-8655,vlnyumyv@yahoo.com,60712360679,Conventional,False,CIMB
1267068D-2EE,25026077183,E-Wallet (Individual),Lakshmi Singh,NRIC,650215-24-4024,msqiu563@outlook.com,60269547202,Conventional,False,Maybank
B7EA1FDD-51C,54654939437,E-Wallet (Individual),Mei Ling Wong,NRIC,791116-04-5010,73g65rfh@outlook.com,60662774904,Conventional,False,Alliance Bank
6E4AF8FF-25D,58842187494,Savings,Kumar Raman,NRIC,950314-05-1941,hkx1cfch@hotmail.com,60921450192,Conventional,False,Maybank
57320368-1C3,58053227960,Savings,Anand Singh,NRIC,821018-10-4868,dateanl5@yahoo.com,60765895657,Conventional,False,Public Bank
89D08D42-A14,49874330120,E-Wallet (Individual),Jing Chen,NRIC,780708-40-4678,naywvo6p@gmail.com,60210810051,Conventional,False,RHB Bank
B8CE6F4E-CFB,58147152388,Savings,Hassan bin Hassan,NRIC,680405-23-8285,hhvys8rb@yahoo.com,60395283421,Conventional,False,Alliance Bank
97AB9C6E-ABD,99951722109,E-Wallet (Individual),Zain bin Said,NRIC,781017-47-5510,pptx8cm4@yahoo.com,60893704069,Conventional,False,Maybank
0AB911F0-F95,78611835872,E-Wallet (Individual),Hui Ho,NRIC,670526-33-8555,opu6e084@gmail.com,60360066740,Conventional,False,RHB Bank
E9D1E209-912,24248668732,Savings,Azman bin Ismail,NRIC,820107-39-7803,zesh821o@yahoo.com,60482220362,Conventional,False,Public Bank
63EA8251-EA0,51629164036,E-Wallet (Individual),Lakshmi Nair,NRIC,610922-33-6051,yewot1oa@outlook.com,60371315997,Conventional,False,Alliance Bank
99653206-46F,75890584144,Savings,Mohd bin Ismail,NRIC,720102-16-5219,zyunhwnw@yahoo.com,60773787389,Conventional,False,RHB Bank
3B67BF97-5B2,75162996275,E-Wallet (Individual),Suresh Singh,NRIC,880309-30-8382,zuupi7m4@outlook.com,60853495249,Conventional,False,HSBC Bank
5A50E4D1-A27,27256353854,E-Wallet (Individual),Mohd bin Ibrahim,NRIC,910922-43-6462,wfrd8arr@yahoo.com,60299220833,Conventional,False,HSBC Bank
17486511-E98,52085105311,E-Wallet (Individual),Anita Raman,NRIC,640916-11-3334,7ojuqhrm@yahoo.com,60323777778,Conventional,False,HSBC Bank
0B502B95-764,38643428392,Savings,Jing Chen,NRIC,760110-47-7393,m82uvcke@hotmail.com,60592558713,Conventional,False,RHB Bank
9F0A6ACC-14F,28414619662,Savings,Ramlah binti Abdullah,NRIC,600906-15-5478,vvunew5a@hotmail.com,60655678425,Conventional,False,RHB Bank
B063BCEE-C8E,62618332741,Savings,Mariam binti Ahmad,NRIC,940427-05-8245,7jde2t0g@gmail.com,60862378913,Conventional,False,CIMB
079D284F-68B,42074410779,Savings,Ramlah binti Ismail,NRIC,581118-16-9468,8txqbe0q@yahoo.com,60630939300,Conventional,False,Touch n Go
284E98D8-F5C,14539222118,E-Wallet (Individual),Rajesh Patel,NRIC,500101-03-7368,pc9687i9@gmail.com,60196476318,Conventional,False,Public Bank
BB0991D7-E55,64846278634,E-Wallet (Individual),Omar bin Ismail,NRIC,500210-23-8025,62w20e1n@gmail.com,60409980982,Conventional,False,Touch n Go
1C6E3E2C-1C4,31860855994,Savings,Wei Lim,NRIC,940819-07-2781,6ysvcmkr@outlook.com,60903619703,Conventional,False,HSBC Bank
EB314C1D-6E6,91015512291,E-Wallet (Individual),Anand Gopal,NRIC,550601-04-1361,apx00zs1@hotmail.com,60170571123,Conventional,False,CIMB
1F8826E0-E85,49771324541,Savings,Aminah binti Ismail,NRIC,610505-45-1870,kswly936@yahoo.com,60311477316,Conventional,False,Maybank
5AB70EDE-715,50572165636,E-Wallet (Individual),Mariam binti Ahmad,NRIC,520618-49-4711,abfz3mt9@hotmail.com,60229963452,Conventional,False,Touch n Go
8AE1134E-18F,11196219703,E-Wallet (Individual),Nur binti Ibrahim,NRIC,931204-28-6123,paj8d6l6@gmail.com,60493402467,Conventional,False,Maybank
CD0B9B2E-7B0,24400164861,Savings,Chee Keong Chong,NRIC,680201-05-9943,aluxghi8@gmail.com,60463411783,Conventional,False,Maybank
9BFB315F-829,85643013711,Savings,Jing Ho,NRIC,771009-58-8629,uwnf9eub@outlook.com,60161512616,Conventional,False,CIMB
CA2F5061-315,12804502659,Savings,Sarita Patel,NRIC,530208-09-6583,6pzmf6w9@yahoo.com,60749258693,Conventional,False,HSBC Bank
A94E4DE1-F63,75301077355,E-Wallet (Individual),Fatimah binti Ibrahim,NRIC,560103-82-4821,byip5pwt@outlook.com,60390745642,Conventional,False,Public Bank
AB6AB735-C31,33543693420,E-Wallet (Individual),Chee Keong Wong,NRIC,891010-29-6335,977o724t@gmail.com,60993284191,Conventional,False,CIMB
F82CA31A-BCB,42259108436,E-Wallet (Individual),Nur binti Razali,NRIC,960212-33-8063,0l1cczq3@yahoo.com,60858919681,Conventional,False,RHB Bank
A269107D-12A,61611155043,Savings,Kai Wong,NRIC,710417-09-3250,9gh74z8m@hotmail.com,60160777191,Conventional,False,Touch n Go
0025A118-216,19537358034,Savings,Hassan bin Abdullah,NRIC,641120-29-1848,hnqfxhtk@yahoo.com,60518611799,Conventional,False,Maybank
DAF54C2F-9BC,90460528219,Savings,Aminah binti Said,NRIC,610313-11-6219,0apxejyz@yahoo.com,60589770447,Conventional,False,Maybank
03323F20-AA2,99726417413,E-Wallet (Individual),Priya Gopal,NRIC,581015-16-1948,8tc9ei91@outlook.com,60477086011,Conventional,False,Public Bank
C93913B9-170,64384091916,E-Wallet (Individual),Muhammad bin Razali,NRIC,850328-82-9976,4n2fivvd@gmail.com,60115530639,Conventional,False,Touch n Go
8B9176B3-068,11831190352,Savings,Halimah binti Ibrahim,NRIC,940711-40-2717,zhoqavzh@yahoo.com,60444881978,Conventional,False,Maybank
1AEE8FE4-55D,64678300850,Savings,Muhammad bin Ismail,NRIC,570312-02-2715,0hfsn01z@yahoo.com,60244506064,Conventional,False,RHB Bank
D5CBA148-6DC,91975749157,E-Wallet (Individual),Hafiz bin Yusof,NRIC,631104-82-3685,mr62k6nj@hotmail.com,60123160116,Conventional,False,Public Bank
08173AFD-4ED,64480835283,E-Wallet (Individual),Maya Raman,NRIC,550526-58-8887,ntuzbekb@hotmail.com,60861122692,Conventional,False,HSBC Bank
314F0B6E-24E,28112136528,Savings,Ravi Singh,NRIC,830319-12-1974,4rf0hkl9@hotmail.com,60158159084,Conventional,False,Touch n Go
6ED84B6C-47B,25717959695,Savings,Srinivas Gopal,NRIC,510919-29-7628,szlnl91q@hotmail.com,60461898891,Conventional,False,Maybank
3745742A-001,32796386134,Savings,Jing Wong,NRIC,831218-09-5713,5bi45gdc@gmail.com,60183076929,Conventional,False,HSBC Bank
77EE3B42-24E,55359641915,E-Wallet (Individual),Halimah binti Razali,NRIC,780601-01-2880,eb2lept8@outlook.com,60470679431,Conventional,False,Public Bank
F93F49D0-350,52797184649,E-Wallet (Individual),Maya Nair,NRIC,750228-58-1295,nvodop5t@yahoo.com,60269340720,Conventional,False,Touch n Go
01473ADC-D0D,95070349607,E-Wallet (Individual),Deepa Singh,NRIC,810909-49-6255,rtbp022p@gmail.com,60570063185,Conventional,False,Alliance Bank
E9CE2105-976,12128904459,Savings,Xiu Ying Chen,NRIC,840524-07-5091,vcfswjxx@yahoo.com,60849703589,Conventional,False,CIMB
D4E7A2E3-B3E,78218146779,Savings,Mohd bin Razali,NRIC,570624-03-7068,lfjyw38z@hotmail.com,60374741303,Conventional,False,RHB Bank
50685788-90A,67379379148,E-Wallet (Individual),Aisyah binti Ibrahim,NRIC,701013-02-7610,hqvb6bb4@hotmail.com,60832283963,Conventional,False,Public Bank
9130E40E-0A9,44952486515,Savings,Mohd bin Mahmood,NRIC,800621-16-6020,8wxz0ofk@gmail.com,60488191249,Conventional,False,Alliance Bank
2C9AC4E3-769,97143385034,E-Wallet (Individual),Vijay Raman,NRIC,831006-04-7197,azg14kbz@yahoo.com,60925173123,Conventional,False,HSBC Bank
98CD9D53-70A,94440264558,E-Wallet (Individual),Ah Hock Tan,NRIC,500625-16-3445,pt9utps2@outlook.com,60251740911,Conventional,False,HSBC Bank
B91C8341-E8B,91635537558,E-Wallet (Individual),Priya Gopal,NRIC,761010-12-8422,l7o44bbp@gmail.com,60566576898,Conventional,False,RHB Bank
9EDCFBA3-55D,95231324636,Savings,Nur binti Said,NRIC,530923-30-8513,axxk7sr7@outlook.com,60928067145,Conventional,False,Alliance Bank
E5E2337C-F55,17991763104,Savings,Jing Tan,NRIC,890526-82-9436,9xjy0f6h@outlook.com,60155254161,Conventional,False,Maybank
988453B4-CC0,31021623811,E-Wallet (Individual),Hui Ho,NRIC,760507-07-8530,6ee7rdml@outlook.com,60844270627,Conventional,False,Maybank
FF67762E-8FC,51532092401,Savings,Mei Fong Ng,NRIC,670623-30-2288,gbnivw3a@hotmail.com,60979599657,Conventional,False,Alliance Bank
73A847D4-9E5,76598329921,Savings,Sarita Krishnan,NRIC,500807-22-2962,irlnie2o@hotmail.com,60756155568,Conventional,False,Alliance Bank
399CD6CC-3F7,83152332780,Savings,Li Hua Tan,NRIC,590517-29-9223,c068zhr8@outlook.com,60241855821,Conventional,False,Alliance Bank
8B289466-7B4,10351502705,E-Wallet (Individual),Ali bin Said,NRIC,910217-82-5306,vyi0dc2a@gmail.com,60294000048,Conventional,False,Public Bank
154A91CA-0B5,50057668776,Savings,Mohd bin Said,NRIC,501217-45-2791,kbqbv4o7@gmail.com,60691057765,Conventional,False,RHB Bank
2BF130DA-C73,21868026931,E-Wallet (Individual),Priya Nair,NRIC,930820-07-1834,szrrq2ij@yahoo.com,60736755921,Conventional,False,Alliance Bank
B6D35AA1-BA1,99742046188,E-Wallet (Individual),Srinivas Raman,NRIC,701221-49-5283,gf817cto@gmail.com,60970640931,Conventional,False,Maybank
11FF7C5B-155,93757963026,E-Wallet (Individual),Anand Patel,NRIC,530810-21-5996,37owue4v@gmail.com,60323990126,Conventional,False,HSBC Bank
B9465B7F-9E1,90040074130,E-Wallet (Individual),Nur binti Ahmad,NRIC,971120-50-5503,5cnkw1q3@hotmail.com,60516725959,Conventional,False,Alliance Bank
FCB6309A-100,93501357457,Savings,Srinivas Singh,NRIC,740819-82-7227,hxec3u6u@yahoo.com,60861802482,Conventional,False,CIMB
F5DE31F1-605,26536165178,Savings,Abdul bin Ahmad,NRIC,590410-26-9595,vdwod51i@yahoo.com,60324274540,Conventional,False,HSBC Bank
F6C01B48-D33,29186078245,Savings,Kumar Patel,NRIC,691101-58-8537,u3545aze@outlook.com,60705425568,Conventional,False,CIMB
37A00A12-F60,52555376103,Savings,Omar bin Abdullah,NRIC,650110-22-5056,dr5lphw9@gmail.com,60776761255,Conventional,False,RHB Bank
187B6920-A65,52294048476,Savings,Vijay Patel,NRIC,800917-09-7331,k6p3v6hl@hotmail.com,60359325912,Conventional,False,HSBC Bank
4880C81F-A99,85162629067,E-Wallet (Individual),Sarita Krishnan,NRIC,920720-43-2747,ibekgswe@hotmail.com,60455822168,Conventional,False,RHB Bank
9C3F387C-8FA,31890243650,Savings,Hassan bin Ahmad,NRIC,670803-13-3230,onrl11o5@hotmail.com,60273413566,Conventional,False,Maybank
7A231D9F-F2F,88732695955,E-Wallet (Individual),Abdul bin Said,NRIC,751208-04-3443,nn53t5oe@hotmail.com,60914971774,Conventional,False,Public Bank
02AFB988-50A,23043332347,E-Wallet (Individual),Hafiz bin Ismail,NRIC,730425-30-8867,ktbl7dts@outlook.com,60966854840,Conventional,False,Touch n Go
FA097B34-F83,69891952849,Savings,Anand Singh,NRIC,891126-15-8105,i4zh3ofn@hotmail.com,60619066873,Conventional,False,HSBC Bank
2EE846DE-9EB,56065577727,E-Wallet (Individual),Halimah binti Ibrahim,NRIC,500820-33-5561,a8rpgpip@gmail.com,60144507298,Conventional,False,Alliance Bank
3ADEB130-312,67027149011,E-Wallet (Individual),Boon Chen,NRIC,640322-48-6902,2atviv65@gmail.com,60183867318,Conventional,False,Touch n Go
42AE40DC-AFC,66999357972,E-Wallet (Individual),Anita Gopal,NRIC,601112-34-9534,1or36foz@hotmail.com,60129707039,Conventional,False,CIMB
313641FA-635,81129411631,Savings,Aminah binti Ismail,NRIC,680713-15-5528,1u0wlg0n@hotmail.com,60863572885,Conventional,False,RHB Bank
A7546F90-968,56262294563,E-Wallet (Individual),Siti binti Razali,NRIC,720725-12-8490,ta1oiyh4@outlook.com,60735555223,Conventional,False,Touch n Go
C24BAC97-464,84921993861,E-Wallet (Individual),Hui Chong,NRIC,560913-43-6840,2nccmux6@yahoo.com,60137738916,Conventional,False,Maybank
07CE3039-EC1,42956058691,E-Wallet (Individual),Vijay Singh,NRIC,510427-30-9005,yksvrn6q@yahoo.com,60334810989,Conventional,False,HSBC Bank
DB26C0F0-E0B,23258838624,E-Wallet (Individual),Ismail bin Mahmood,NRIC,881215-08-2082,uqqra9k3@hotmail.com,60569564446,Conventional,False,CIMB
